Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5bcA4SWvAyk06oXH70xgYm,"Blue Fear","The Best Of Armin Only","Armin van Buuren",2017-05-13,220280,32,killbottt,2024-04-16T09:49:23Z,"dutch house,dutch trance,edm,pop dance,progressive house,trance","Armada Music Albums",0.557,0.844,10,-9.086,0,0.0636,0.00683,0.943,0.11,0.42,135.992,4
6YdcChbyO9m9dP0cFpBkha,"Indicode (ASOT 1162)","ASOT 1162 - A State of Trance Episode 1162 [Including Live at ASOT 900 (Utrecht, The Netherlands)]","Talla 2XLC,Marc Van Linden,D-Gor",2024-02-29,123520,6,killbottt,2024-07-12T10:41:10Z,"bubble trance,frankfurt electronic,german techno,trance,uplifting trance","A State Of Trance Radio",0.438,0.989,9,-7.582,1,0.0538,0.0123,0.948,0.102,0.767,140.052,4
046DfKv38smyvegrVw8CRG,"Indicode","Indicode","Talla 2XLC,Marc Van Linden,D-Gor",2024-03-01,178755,29,killbottt,2024-07-12T10:42:01Z,"bubble trance,frankfurt electronic,german techno,trance,uplifting trance","VANDIT Records",0.509,0.979,9,-6.611,1,0.0684,0.00279,0.889,0.918,0.275,137.965,4
3esKA5CSCIPUFQPEoRvk37,"Invaders","Invaders","Greg Downey",2024-03-01,180000,14,killbottt,2024-07-12T10:42:07Z,"progressive trance,tech trance,trance,uplifting trance","FSOE",0.642,0.989,2,-3.898,1,0.0737,0.00072,0.905,0.123,0.23,140.004,4
6HUA5gdyXdZTuTRDpX2d2J,"The Observer","The Observer","Steve Brian",2024-04-26,173571,9,killbottt,2024-07-12T10:42:14Z,"progressive trance","Magik Muzik",0.478,0.893,9,-5.441,0,0.0606,0.00016,0.704,0.469,0.129,126.101,4
4Get5ZiY8kJAWaqkPhSGb1,"Spirit","Spirit","Talla 2XLC,Ralphie B",2022-06-10,239973,14,killbottt,2024-04-16T09:49:45Z,"bubble trance,frankfurt electronic,german techno,trance,uplifting trance,dutch trance","That's Trance!",0.426,0.962,0,-8.397,1,0.0836,0.000241,0.835,0.357,0.126,139.98,4
2Z7CdIc6HIAP4QCKEvv0VO,"Everglow","Everglow","Dj T.H.,André Visior,Linnea Schossow",2022-02-04,188695,14,killbottt,2024-04-16T09:49:45Z,"german trance,progressive trance,tech trance","Future Sequence",0.457,0.991,0,-3.815,0,0.0618,0.000456,0.61,0.375,0.309,137.983,4
1slQGhuH4WKE19sqIybwIo,"Headed For The Sun - Streaming Edit","Headed For The Sun","Craig Connelly,Numa",2022-04-08,210212,26,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance","Higher Forces Records",0.481,0.95,6,-5.06,0,0.0571,0.0193,0.592,0.402,0.211,140.944,4
5tLtVHK1rTefQJi8o1OUUG,"By Your Side","By Your Side","Robbie Seed,Maryjo Lilac",2022-04-15,216780,22,killbottt,2024-04-16T09:49:45Z,"","Find Your Harmony",0.467,0.918,7,-6.673,1,0.054,0.00146,0.162,0.242,0.133,138.056,4
10AbXk6vX8ULT1TB3dZXX1,"The Remedy - Extended Mix","Uplifting Trance 2019","Steve Allen,Patrick Dreama",2018-11-23,399625,1,killbottt,2024-04-16T09:49:45Z,"progressive trance,progressive uplifting trance,trance,uplifting trance","RNM Bundles",0.608,0.971,1,-5.304,1,0.11,0.0000763,0.925,0.33,0.27,137.995,4
6qPrXR8hPLcfwTe7HEtnue,"Glass Heart - Craig Connelly Remix","Glass Heart (Craig Connelly Remix)","HALIENE,Craig Connelly",2021-10-15,227582,25,killbottt,2024-04-16T09:49:45Z,"melodic dubstep,progressive house,progressive trance,trance,uplifting trance","Black Hole Recordings",0.437,0.993,8,-4.864,1,0.0838,0.0187,0.107,0.285,0.304,138.012,4
5uU8ZBRbxxw4LaGqfaIhOY,"I Need You","I Need You","Dan Stone",2022-05-06,231304,8,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance","GO MUSIC",0.436,0.973,7,-7.317,1,0.0479,0.00128,0.906,0.387,0.391,137.996,4
1bokCdLRWPmwH2vOclyHF2,"In Silence","In Silence","Hel:sløwed,That Girl",2022-05-20,199024,42,killbottt,2024-04-16T09:49:45Z,"","A State Of Trance",0.598,0.839,10,-5.613,0,0.0374,0.00572,0.9,0.334,0.0371,123.015,4
0BLdhHmtdxd3BGR8nSNEI1,"Wouldn’t Be Mine","Wouldn't Be Mine","Eximinds,Norni,Michele C.",2021-11-19,185468,16,killbottt,2024-04-16T09:49:45Z,"progressive trance,russian trance,trance,uplifting trance,vocal trance","AVA Recordings",0.52,0.857,8,-4.421,1,0.0361,0.0153,0.0000229,0.136,0.0935,132.071,4
60nHIZtCpSQyJbhQuEsaIi,"Lights","Lights","Mike Zaloxx,Rinaly",2022-03-18,237000,9,killbottt,2024-04-16T09:49:45Z,"tech trance","Suanda True",0.375,0.999,5,-6.022,1,0.13,0.00134,0.943,0.348,0.138,139.99,4
1gMWFfgtpzVXP1PoGRKIob,"Eyepiece","Eyepiece","Eximinds,Hit The Bass",2022-04-08,224584,4,killbottt,2024-04-16T09:49:45Z,"progressive trance,russian trance,trance,uplifting trance","Suanda True",0.429,0.939,1,-6.015,1,0.0421,0.000393,0.903,0.743,0.0898,140.03,4
4RdSfPV8r8ENATeTplWLmB,"Polarity","Polarity","Corti Organ",2022-05-13,140541,41,killbottt,2024-04-16T09:49:45Z,"","Armind",0.54,0.961,8,-4.206,0,0.058,0.00118,0.892,0.309,0.169,130.034,4
5BiRPLMcYMNgbb0oHrqwCj,"Make U Mine","Make U Mine","Metrush,Triple M",2022-01-28,191612,40,killbottt,2024-04-16T09:49:45Z,"future house,finnish edm","Sub Religion Records",0.543,0.877,1,-6.786,1,0.0389,0.231,0.0671,0.101,0.0369,123.976,4
1hmfCUTmSfLWecxk8JDNRr,"Saving Grace","Saving Grace","DRYM,GXD,Christina Novelli",2022-06-17,219130,25,killbottt,2024-04-16T09:49:45Z,"progressive trance,trance,uplifting trance,vocal trance","Valteon",0.425,0.957,6,-5.718,1,0.0888,0.000366,0.0124,0.24,0.071,137.88,4
0HkYWF3O2mW56RU67gEqyG,"Made of Stone","Made of Stone","Richard Durand,Sarah de Warren",2021-08-06,219555,28,killbottt,2024-04-16T09:49:45Z,"dutch trance,progressive house,progressive trance,trance,uplifting trance,indie electropop","Muse Music Records",0.525,0.937,8,-5.651,1,0.0367,0.0259,0.447,0.415,0.094,135.006,4
2lmIbcu8NUAT81S3fEJskz,"Flying - Fisical Project Remix","Flying (Fisical Project Remix)","Drival,Natalie Gioia,Fisical Project",2022-02-11,246000,14,killbottt,2024-04-16T09:49:45Z,"ukrainian edm,vocal trance","Always Alive Recordings",0.453,0.976,10,-6.845,0,0.0556,0.000193,0.407,0.233,0.109,137.977,4
26GPA87X5jDpB203bFCMW1,"Our Anthem","Our Anthem","BOND,Luke Bond,Kazi Jay",2021-11-05,240249,19,killbottt,2024-04-16T09:49:45Z,"deep uplifting trance,progressive house,progressive trance,trance,uplifting trance","A State Of Trance",0.226,0.915,2,-4.132,1,0.0442,0.0131,0.166,0.359,0.151,137.923,4
1KGNzb5XDbFOJCOhQjnDJy,"Flashing Lights","Flashing Lights","Ashley Wallbridge,John Weber,Bodine Monet",2022-06-24,203567,31,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance","Find Your Harmony",0.244,0.899,7,-4.386,0,0.0531,0.00258,0.000341,0.114,0.0539,129.981,4
0emwsfGaEzF8czB33tYo8D,"Mirage (Original Mix)","Mirage","Talla 2XLC,Rinaly",2022-01-21,239510,19,killbottt,2024-04-16T09:49:45Z,"bubble trance,frankfurt electronic,german techno,trance,uplifting trance,tech trance","That's Trance!",0.464,0.954,8,-7.55,1,0.0794,0.026,0.963,0.434,0.298,137.987,4
7ClSlr5TX7brKfEJ51WhFz,"Focus","Focus","BOND,EKE,Luke Bond",2022-04-15,271304,18,killbottt,2024-04-16T09:49:45Z,"deep uplifting trance,progressive house,progressive trance,trance,uplifting trance","Armada Captivating",0.433,0.993,11,-2.828,0,0.0628,0.000377,0.335,0.314,0.231,137.975,4
7sazL03cPe0j9Ue8gQFqrC,"Deserve It","Deserve It","Fatum,Mars Atlas",2021-10-08,200952,16,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance","Anjunabeats",0.546,0.818,5,-6.156,0,0.0648,0.0246,0.00186,0.163,0.0392,126.007,4
1YdFebuOulpMxNk5Ma4ozW,"Break the Ice","Break the Ice","Dennis Sheperd,Freak E Beatz",2022-02-04,241920,17,killbottt,2024-04-16T09:49:45Z,"german techno,german trance,progressive house,progressive trance,tech trance,trance,uplifting trance","Black Hole Recordings",0.558,0.93,8,-6.25,1,0.065,0.012,0.0758,0.404,0.289,125.007,4
61HB6vZxCpL9wuaxyZn7yh,"Party On","Party On","XiJaro & Pitch",2021-11-12,202339,24,killbottt,2024-04-16T09:49:45Z,"dutch trance,uplifting trance","Who's Afraid Of 138?!",0.439,0.99,10,-6.624,0,0.142,0.0000857,0.93,0.211,0.072,140.002,4
2FIwjTjcCuPIK2GjTxmghN,"The New Megara","The New Megara","Megara vs DJ Lee",2022-05-27,193908,14,killbottt,2024-04-16T09:49:45Z,"bubble trance,hands up","Future Sequence",0.327,0.953,8,-5.858,0,0.1,0.00013,0.221,0.203,0.0848,140.024,4
7MKJv10BVcfkZSJZzOmtvI,"INTO MY ARMS","INTO MY ARMS","Emma Hewitt,Markus Schulz",2022-07-29,234285,30,killbottt,2024-04-16T09:49:45Z,"trance,vocal trance,edm,pop dance,progressive house,progressive trance","Black Hole Recordings",0.463,0.928,10,-6.571,1,0.0613,0.262,0.108,0.387,0.0747,125.962,4
0BlAXvUWEmQhAZzHRE015V,"Pantheon","Pantheon","Orjan Nilsen,Mark Sixma",2021-10-22,211127,19,killbottt,2024-04-16T09:49:45Z,"progressive electro house,progressive house,trance,uplifting trance,dutch trance","Armind",0.649,0.901,11,-5.169,0,0.194,0.0156,0.0255,0.946,0.316,133.051,4
5Hu4zGdnLQ3sFyqmS1jDq1,"Seasons Will Change","Seasons Will Change","DRYM,Cari",2022-02-25,246956,12,killbottt,2024-04-16T09:49:45Z,"progressive trance,trance,uplifting trance","Valteon",0.457,0.982,1,-6.638,0,0.0847,0.000139,0.118,0.835,0.0792,138.021,4
3VpQWglejczAMkxS5vUXw1,"In Our Memories","In Our Memories","Roman Messer,Diandra Faye",2022-05-27,208695,14,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance","Suanda Music",0.493,0.975,5,-4.327,0,0.0866,0.000642,0.161,0.153,0.132,138.128,4
4jzxzmKVYfkYH7Zkfa91VK,"Spacedust","Spacedust","Talla 2XLC,Steve Dekay",2021-11-12,198260,13,killbottt,2024-04-16T09:49:45Z,"bubble trance,frankfurt electronic,german techno,trance,uplifting trance,progressive trance","Critical Uprising",0.439,0.984,3,-5.732,0,0.0958,0.00285,0.966,0.359,0.5,137.932,4
2NDwDSOgLdxb4HX17bw1SV,"Weight of The World","Weight of The World","Lost Witness,Laura-Ly",2021-11-12,212173,8,killbottt,2024-04-16T09:49:45Z,"bouncy house,deep uplifting trance,trance","Abora Recordings",0.457,0.985,5,-6.272,1,0.0996,0.00359,0.0133,0.358,0.0762,137.95,4
0jFWb0AjCC3JotxFWM1xmA,"Blue Roses","Blue Roses","Andrew Rayel,Robbie Seed,Maryjo Lilac",2021-09-24,218194,3,killbottt,2024-04-16T09:49:45Z,"dutch house,edm,moldovan pop,progressive house,trance","Kontor Records",0.446,0.788,2,-7.818,1,0.0484,0.00267,0.000442,0.119,0.0976,138.017,4
2ZWdUSlnSgHv2pxqMieKWM,"Frozen - Full Fire Mix","Frozen (Full Fire Mix)","Roman Messer,Christina Novelli",2022-01-07,266086,29,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance,trance,vocal trance","Suanda Music",0.544,0.996,9,-2.994,0,0.194,0.00288,0.115,0.187,0.0708,138.01,4
7ckofk3m63RHNs9wiIl5LT,"Saving Light","Saving Light","Gareth Emery,STANDERWICK,HALIENE",2017-01-30,275646,45,killbottt,2024-04-16T09:49:45Z,"edm,pop dance,progressive electro house,progressive house,trance,progressive trance,uplifting trance,melodic dubstep","Monstercat",0.466,0.93,4,-2.555,0,0.0627,0.0707,0.0009,0.33,0.134,129.99,4
6kzRMBduhg0gy8WLy4Z9tO,"Twice As Far","Twice As Far","Doppenberg",2021-04-09,192200,35,killbottt,2024-04-16T09:49:45Z,"dutch trance","A State of Trance",0.451,0.965,6,-7.607,1,0.194,0.0176,0.971,0.0729,0.134,140.05,4
66wK1LG2sn4UFWxQEHSLhS,"Hide In Plain Sight","Hide In Plain Sight","Jericho Frequency,Amélie Mae",2019-08-09,234535,20,killbottt,2024-04-16T09:49:45Z,"","Amsterdam Trance Records",0.407,0.924,5,-6.128,1,0.0953,0.00548,0.19,0.796,0.164,138.022,3
3ipCyw9e4Hw4nI6xmx2HCi,"Take This","Take This","Bryan Kearney,Out of the Dust,Plumb",2022-04-29,250434,30,killbottt,2024-04-16T09:49:45Z,"trance,uplifting trance,christian indie,ccm,christian alternative rock,christian music","Subculture",0.56,0.985,1,-5.231,1,0.0654,0.00876,0.384,0.0615,0.118,138.002,4
5LUeg1DMEBC426T833zgX5,"Tidal Wave","Escape","Markus Schulz,HALIENE",2020-09-25,273333,22,killbottt,2024-04-16T09:49:45Z,"edm,pop dance,progressive house,progressive trance,trance,melodic dubstep","Black Hole Recordings",0.288,0.862,9,-5.508,0,0.115,0.00843,0.00000513,0.0931,0.109,135.007,4
4CZg2QkJWl3uwqVkVaT7oE,"Calling Home","Calling Home","Gareth Emery,Sarah de Warren",2021-07-09,273228,29,killbottt,2024-04-16T09:49:45Z,"edm,pop dance,progressive electro house,progressive house,trance,indie electropop","We'll Be OK",0.295,0.858,6,-4.934,0,0.0372,0.00322,0.00405,0.106,0.152,129.95,4
6qPATLbnG9PzLbjuNVjlz9,"River","River","Andrew Rayel,AIDYL",2021-07-23,240000,6,killbottt,2024-04-16T09:49:45Z,"dutch house,edm,moldovan pop,progressive house,trance","Kontor Records",0.609,0.928,5,-4.635,0,0.0514,0.00304,0.00943,0.183,0.326,135.029,4
6WQ0dxunGQuNXVNYmkDXfU,"My Guiding Light","My Guiding Light","Christina Novelli,Richard Durand",2021-09-10,225217,28,killbottt,2024-04-16T09:49:45Z,"trance,vocal trance,dutch trance,progressive house,progressive trance,uplifting trance","Muse Music Records",0.495,0.887,5,-4.367,0,0.0411,0.0122,0.104,0.115,0.0978,137.947,4
05H8sjP3C42fwRV2gOPIaT,"I Matter to You","I Matter to You","Richard Durand,Susana",2021-11-19,239565,17,killbottt,2024-04-16T09:49:45Z,"dutch trance,progressive house,progressive trance,trance,uplifting trance,vocal trance","Magik Muzik",0.262,0.916,9,-4.805,1,0.0413,0.00335,0.378,0.367,0.0954,138.003,4
5rfqMfC6QWx65v1aXjFQQr,"GDL","GDL","Allen Watts",2020-01-03,172288,19,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance","Armada Captivating",0.412,0.983,7,-4.4,0,0.102,0.00204,0.928,0.587,0.117,137.963,4
7EqygDGjuyLQoYlqoloH8w,"For All Time","A State Of Trance FOREVER","Armin van Buuren,Aly & Fila,Kazi Jay",2021-09-03,239142,32,killbottt,2024-04-16T09:49:45Z,"dutch house,dutch trance,edm,pop dance,progressive house,trance,uplifting trance","Armada Music Albums",0.434,0.975,6,-4.075,0,0.0726,0.0758,0.0573,0.268,0.155,139.922,4
4RUAzU4X9dMAIoCEIEFtsy,"Rise Up (FSOE 700 Anthem)","Rise Up (FSOE 700 Anthem)","Paul Denton",2021-08-27,221355,31,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,trance,uplifting trance","FSOE",0.382,0.999,8,-4.766,1,0.0812,0.0116,0.966,0.0898,0.218,141.988,4
3P15QdmhBBVSsIVToWkiH1,"Embers - Steve Dekay Remix","Embers (Steve Dekay Remix)","Adip Kiyoi,Roxanne Emery,Steve Dekay",2021-08-20,231330,12,killbottt,2024-04-16T09:49:45Z,"progressive trance,uplifting trance","Suanda Music",0.532,0.958,4,-5.933,0,0.0651,0.00104,0.00479,0.151,0.0834,137.969,4
7wlNRN4XHI3bYXbrr0WFbr,"Written In The Stars","Written In The Stars","Roman Messer,Cari",2021-08-06,293913,9,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance","Suanda Music",0.425,0.959,9,-4.292,0,0.0919,0.00422,0.202,0.157,0.108,137.999,4
0s8PekgYW2bzhPnfvIzeZ8,"Spectrum","Spectrum","Fisical Project",2021-07-16,216000,1,killbottt,2024-04-16T09:49:45Z,"","Always Alive Recordings",0.457,0.972,10,-8.717,0,0.0472,0.000227,0.778,0.298,0.284,137.988,4
2ZTz32FxQ05C7VJGRCdbSs,"Harmony","Harmony","FAWZY,Daniel Kandi,Nick V",2021-06-04,228000,5,killbottt,2024-04-16T09:49:45Z,"danish electronic,progressive house,progressive trance,trance,uplifting trance","Always Alive Recordings",0.482,0.964,4,-8.549,0,0.0572,0.000775,0.829,0.881,0.153,139.987,4
5lAWYLmP9HyE4NFKnsMwtm,"Unity","Unity","Gareth Emery,Omnia",2022-04-01,178777,26,killbottt,2024-04-16T09:49:45Z,"edm,pop dance,progressive electro house,progressive house,trance,progressive trance,ukrainian edm,uplifting trance","We'll Be OK",0.464,0.94,0,-5.001,0,0.0392,0.00105,0.815,0.0767,0.318,134.989,4
6E8mspz7C4Sf6fmZgvnqFY,"Rescue Me","Rescue Me","XiJaro & Pitch,Clara Yates",2022-02-11,239714,27,killbottt,2024-04-16T09:49:45Z,"dutch trance,uplifting trance,vocal trance","Black Hole Recordings",0.531,0.975,1,-5.87,0,0.145,0.000232,0.0156,0.483,0.0702,140.014,4
4UOFHsgl4dQCU0Y2zB6Ihz,"The Sorrow Within - Extended Mix","The Sorrow Within","Phillip J,Kim Casandra",2019-10-11,506067,2,killbottt,2024-04-16T09:49:45Z,"","Amsterdam Trance Records",0.506,0.92,6,-6.877,0,0.0649,0.000163,0.258,0.371,0.102,137.992,4
6FR4yf3SsLGWJRSfs23gRH,"A Silent Hold - Extended Mix","A Silent Hold","Bluskay,Jo Cartwright",2019-10-18,419134,3,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance","Amsterdam Trance Records",0.498,0.99,6,-8.624,0,0.0896,0.00209,0.0494,0.25,0.246,138.008,4
0FVU5i5u7LGW220i441HgX,"Would You","Would You","Simon Leon,Alexandra Badoi",2021-10-29,229000,14,killbottt,2024-04-16T09:49:45Z,"","Magik Muzik",0.566,0.921,9,-6.151,0,0.0496,0.000272,0.0501,0.916,0.105,129.983,4
7saRdP4N7PG6a38pI2Hpo9,"When Darkness Comes","When Darkness Comes","John Askew,Shelby Merry",2022-03-18,281142,12,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,tech trance,trance,uplifting trance","Black Hole Recordings",0.511,0.875,7,-6.653,0,0.0423,0.0677,0.0819,0.319,0.104,139.987,4
13lUhE5ppZ8srSnaLoK2ky,"Right Back","Right Back","Alexander Popov,Whiteout",2021-10-22,209280,29,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,russian trance,trance,uplifting trance","Interplay Records",0.567,0.942,4,-7.217,0,0.0379,0.000957,0.0779,0.343,0.0396,125.043,4
5rN7rDTkNneqW9Q5Dshsqc,"Ask Me Anything - Album Mix","Euphoria","Aurosonic,Ana Criado",2021-11-12,299000,16,killbottt,2024-04-16T09:49:45Z,"russian trance,trance,progressive uplifting trance,uplifting trance,vocal trance","RNM Bundles",0.498,0.842,1,-6.632,1,0.0696,0.0112,0.000888,0.318,0.214,125.011,4
5LI0pkjDAZa4nHGh32LImr,"Falling","Falling","Roman Messer",2022-08-12,231304,15,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance","Suanda Music",0.506,0.979,9,-3.12,0,0.0664,0.00437,0.217,0.395,0.23,138.015,4
4lC49uMbMLld4MFMRwgmX1,"Take Me Up","Take Me Up","David Forbes",2022-04-22,257142,8,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance","Who's Afraid Of 138?!",0.564,0.988,8,-3.845,1,0.273,0.000526,0.84,0.361,0.0397,139.999,4
76uS1j7IqWRGUKL1JKVhhB,"Carpe Diem (Original Mix)","Carpe Diem","Talla 2XLC",2021-02-19,210434,15,killbottt,2024-04-16T09:49:45Z,"bubble trance,frankfurt electronic,german techno,trance,uplifting trance","That´s Trance!",0.354,0.991,6,-10.281,0,0.0596,0.000202,0.911,0.128,0.0709,137.972,4
24DysbqfSIWDeNZIZV5sOn,"Remember the Lights - Extended Mix","Remember the Lights","Darren Porter",2021-10-29,445655,13,killbottt,2024-04-16T09:49:45Z,"progressive trance,progressive uplifting trance,trance,uplifting trance","Nocturnal Knights Music",0.42,0.986,5,-8.878,0,0.126,0.00234,0.913,0.144,0.143,139.986,4
3sQvOsX6AAyYfaD1qPc0Za,"Madeira","Hiraeth / Madeira","Alternate High",2020-01-13,420013,1,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance","Beyond The Stars Recordings",0.429,0.995,5,-5.964,1,0.0846,0.0000452,0.843,0.382,0.158,139.988,4
7veawzkTafBo0War3zaC3n,"Starlight - F.G. Noise Director's Cut","Starlight (F.G. Noise Remix)","Dennis Sheperd,Christina Novelli,F.G. Noise",2020-01-10,539130,15,killbottt,2024-04-16T09:49:45Z,"german techno,german trance,progressive house,progressive trance,tech trance,trance,uplifting trance,vocal trance,progressive uplifting trance,ukrainian edm","Amsterdam Trance Records",0.429,0.995,6,-6.967,0,0.13,0.000126,0.768,0.351,0.327,137.932,4
0jddySnJ0G958xzJE8OhAN,"Say Hello - Darren Porter Radio Edit","Say Hello","MaRLo,HALIENE,Darren Porter",2020-11-20,258976,20,killbottt,2024-04-16T09:49:45Z,"australian dance,trance,melodic dubstep,progressive trance,progressive uplifting trance,uplifting trance","Reaching Altitude",0.499,0.981,11,-7.295,0,0.195,0.00012,0.25,0.578,0.0886,137.994,4
4iFZ8SXm9gGdxC3QmCkSUk,"Crystalize","Crystalize: The Best Of","Stargazers,Fenna Day",2019-11-01,240000,3,killbottt,2024-04-16T09:49:45Z,"dutch trance,vocal trance","RNM Bundles",0.447,0.977,7,-5.096,1,0.127,0.0017,0.0347,0.389,0.154,137.935,4
0ljul3h2izf8IXjst1YTvv,"You're In My Orbit - Extended Mix","You're In My Orbit","Metta & Glyde,iMi",2020-06-26,446000,10,killbottt,2024-04-16T09:49:45Z,"tech trance,uplifting trance","Amsterdam Trance Records",0.478,0.997,2,-5.385,0,0.112,0.000484,0.309,0.347,0.103,140.007,4
1T5yLF09eRdXrU0PBaSxsa,"The Shimmering - Extended Mix","The Shimmering","Metta & Glyde",2020-09-11,444000,2,killbottt,2024-04-16T09:49:45Z,"tech trance,uplifting trance","Amsterdam Trance Records",0.448,0.998,0,-5.938,0,0.15,0.000589,0.714,0.85,0.0904,139.975,4
4M3jiglBURWaHzub5h2N9C,"Unbroken","Unbroken","BiXX,Roxanne Emery",2020-08-21,231241,27,killbottt,2024-04-16T09:49:45Z,"","Nocturnal Knights Music",0.48,0.92,7,-7.386,1,0.0658,0.00194,0.426,0.728,0.149,135.928,4
6sBPGTOC25BMmS0SMzJGMr,"Lost & Found","Dream","Roman Messer,Roxanne Emery",2019-09-27,191136,37,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance","Suanda Music",0.498,0.878,3,-3.408,1,0.05,0.00377,0.000166,0.532,0.176,132.065,4
6fJmrg6LOPczJFAzQgz9xs,"Victoria","Victoria","Yoshi & Razner,BiXX",2022-01-14,214285,30,killbottt,2024-04-16T09:49:45Z,"","Nocturnal Knights Music",0.336,0.995,0,-5.762,1,0.0924,0.0000363,0.931,0.566,0.141,140.016,4
00yzOk2tJB4rSOnWEXiZEg,"Dream Like I Do - Extended Mix","Dream Like I Do","Darren Porter,Ana Criado",2019-07-26,465882,18,killbottt,2024-04-16T09:49:45Z,"progressive trance,progressive uplifting trance,trance,uplifting trance,vocal trance","Amsterdam Trance Records",0.523,0.966,2,-8.273,0,0.114,0.00455,0.587,0.238,0.0846,135.971,4
67JacbBpF7LEcKRNeEUXJs,"Lucky Penny - XiJaro & Pitch Remix","Lucky Penny (XiJaro & Pitch Remix)","Elevven,Ruben de Ronde,XiJaro & Pitch",2021-03-05,208804,10,killbottt,2024-04-16T09:49:45Z,"progressive trance,progressive house,trance,uplifting trance,dutch trance","A State of Trance",0.387,0.984,0,-5.58,1,0.0689,0.000188,0.968,0.224,0.0566,138.001,4
2yKEse6genX7smQDYS37oo,"Because of You","Because of You","Driftmoon,Susana",2019-09-06,219428,23,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,progressive uplifting trance,trance,uplifting trance,vocal trance","Amsterdam Trance Records",0.434,0.942,9,-9.788,0,0.043,0.00928,0.0292,0.38,0.103,139.977,4
6J2nhyZ0gqwOdJ1e4vxxpY,"Fly","Fly (incl. Tycoos Remix)","Tensteps,Karel & XoJani",2020-01-24,231456,19,killbottt,2024-04-16T09:49:45Z,"","inHarmony Music",0.581,0.926,7,-4.7,1,0.0927,0.000626,0.0791,0.882,0.0542,138.016,4
2UYnD8Lfe5beIfzz2r1zKQ,"Eternita","Eternita","Shedona",2020-11-20,222857,1,killbottt,2024-04-16T09:49:45Z,"","Monster Neos",0.402,0.995,2,-5.905,1,0.104,0.000672,0.803,0.322,0.0685,139.978,4
2mWcjIr4MFIQjL6FMC5lVi,"Yes I Can","Yes I Can","BiXX",2020-01-24,211000,21,killbottt,2024-04-16T09:49:45Z,"","Nocturnal Knights Music",0.334,0.987,11,-6.321,0,0.0886,0.00116,0.96,0.0676,0.16,140.06,4
0Nrr4TRrbzpjBmdTj6Gj2C,"Renaissance - Extended Mix","Renaissance","Metta & Glyde",2020-08-14,422500,5,killbottt,2024-04-16T09:49:45Z,"tech trance,uplifting trance","FSOE Fables",0.427,0.986,1,-5.619,1,0.0648,0.000108,0.752,0.891,0.13,140.012,4
5CWsHX79rb2lWsL9jwsFmB,"Desertion","Desertion","Exouler",2021-01-08,234805,19,killbottt,2024-04-16T09:49:45Z,"russian trance,uplifting trance","FSOE",0.425,0.987,5,-6.943,0,0.0658,0.0064,0.903,0.84,0.252,137.999,4
4x5JNmKKUwzQxfRnanHmwY,"Rebirth","Rebirth","BiXX",2020-05-29,210175,11,killbottt,2024-04-16T09:49:45Z,"","Nocturnal Knights Music",0.394,0.957,7,-7.086,0,0.0703,0.00422,0.921,0.196,0.194,140.015,4
173hg2OUJiTDfISS3AQmY6,"For All Of Time","For All Of Time","Steve Allen,Deirdre McLaughlin",2022-10-07,239883,7,killbottt,2024-04-16T09:49:45Z,"progressive trance,progressive uplifting trance,trance,uplifting trance","Uplift Recordings",0.391,0.962,0,-6.212,1,0.0822,0.000474,0.00954,0.461,0.0658,140.032,4
3AlaqgkjGSUf6MSa6brsbW,"What Could Be Better","Best Of Female Vocal Trance 2016","Talla 2XLC,Jilliana Danise",2016-06-20,234782,21,killbottt,2024-04-16T09:49:45Z,"bubble trance,frankfurt electronic,german techno,trance,uplifting trance","SirAdrianMusic Bundles",0.402,0.963,6,-5.621,1,0.0469,0.0000295,0.128,0.173,0.302,138.031,4
